salesanalysis,Design,Category_Code,VOCNO,GROSS_WT1,NETVALUECC1
1,DIAMOND EARRING,ER,40,1,2804.76
1,DIAMOND PENDANT,PN,40,1,2028.57
1,DIAMOND RING,RN,40,1,1880.95
1,DIAMOND CHOKER NECKLACE,NK,40,1,3809.52
1,DIAMOND NECKLACE,NK,40,1,3095.24
1,DIAMOND EARRING,ER,26,1,3666.67
1,DIAMOND EARRING,ER,30,1,1095.24
1,DIAMOND RING,RN,34,1,8190.48
1,,,43,1,571.43
1,DIAMOND EARRING,ER,44,1,3904.76
1,DIAMOND EARRING,ER,44,1,2238.1
1,DIAMOND PENDANT,PN,44,1,1142.86
1,DIAMOND PENDANT,PN,44,1,3142.86
1,DIAMOND PENDANT,PN,4,-1,-3142.86
1,DIAMOND EARRING,ER,46,1,4333.33
1,DIAMOND EARRING,ER,46,1,3666.67
1,DIAMOND,PN,46,1,3476.19
1,DIAMOND EARRING,ER,46,1,5619.05
1,DIAMOND EARRING,ER,5,-1,-3904.76
1,DIAMOND EARRING,,47,1,4571.43
1,DIAMOND PENDANT,PN,51,1,2285.71
1,DIAMOND EARRING,ER,53,1,4471.43
1,DIAMOND RING,RN,53,1,4904.76
1,DIAMOND PENDANT,PN,53,1,3814.29
1,DIAMOND EARRING,ER,38,1,2714.29
1,DIAMOND RING,RN,38,1,3761.9
1,DIAMOND PENDANT,PN,5,1,4600
1,DIAMOND NECKLACE,NK,4,1,20000
1,DIAMOND EARRING,ER,4,1,22000
1,DIAMOND PENDANT,PN,16,1,3600
1,DIAMOND BRACELET,BT,16,1,4100
1,DIAMOND BRACELET,BT,16,1,3550
1,DIAMOND EARRING,ER,12,1,2100
1,DIAMOND RING,RN,12,1,2000
1,DIMAOND RING,RN,1,1,10000
1,DIAMOND RING,RN,17,1,3200
1,DIAMOND RING,RN,17,1,2050
1,DIAMOND BRACELET,BT,14,1,2550
1,DIAMOND PENDANT,PN,13,1,1700
1,DIAMOND PENDANT,PN,10,1,1800
1,GOLD EARRING,GER,11,1,1200
1,DIAMOND BRACELET,BR,3,1,3175
1,DIAMOND RING,RN,4,1,10500
1,DIAMOND EARRING,ER,2,1,11900
1,DIAMOND PENDANT,PN,2,1,4700
1,DIAMOND RING,RN,2,1,3400
1,DIAMOND NECKLACE,NK,21,1,4450
1,DIAMOND PENDANT,PN,3,1,4370
1,DIAMOND RING,RN,3,1,3050
1,SNK03584E-YPMOPMAL-K,ER,3,1,5230
1,DIAMOND RING,RN,3,1,3400
1,DIAMOND RING,RN,5,1,15000
1,DIAMOND RING,RN,8,1,3900
1,DIAMOND RING,RN,11,1,1000
1,DIAMOND PENDANT,PN,6,1,1600
1,DIAMOND RING,RN,7,1,2800
1,DIAMOND RING,RN,9,1,3400
1,DIAMOND RING,RN,15,1,4150
1,DIAMOND RING,RN,3,1,5550
1,DIAMOND PENDANT,PN,26,1,1650
1,Diamond Pendant,,14,1,10360
1,DIAMOND PENDANT,PN,14,1,1650
1,DIAMOND EARRING,ER,9,1,7000
1,DIAMOND RING,RN,9,1,7000
1,Diamond Ring,,4,1,13000
1,DIAMOND RING,RN,2,1,1800
1,DIAMOND BRACELET,BT,10,1,1550
1,DIAMOND PENDANT,PN,13,1,1600
1,DIAMOND PENDANT,PN,13,1,1600
1,DIAMOND EARRING,ER,18,1,1920
1,Diamond Ring,,19,1,6000
1,DIAMOND EARRING,ER,20,1,4400
1,DIAMOND EARRING,ER,28,1,6100
1,DIAMOND BRACELET,BT,28,1,3600
1,DIAMOND,BT,28,1,51300
1,DIAMOND RING,RN,28,1,5800
1,,,6,1,260
1,DIAMOND RING,RN,77,1,4800
1,DIAMOND BRACELET,BT,77,1,3900
1,DIAMOND,BT,2,-1,-6300
1,Multi Tourmaline              ,,79,1,9500
1,DIAMOND EARRING,ER,67,1,8450
1,DIAMOND RING,RN,67,1,3650
1,DIAMOND NECKLACE,NK,67,1,32900
1,DIAMOND NECKLACE,,73,1,55900
1,DIAMOND RING,,73,1,5100
1,DIAMOND EARRING,,73,1,13200
1,DIAMOND BRACELET,,73,1,8800
1,DIAMOND PENDANT,PN,76,1,1600
1,DIAMOND PENDANT,PN,374,1,1376
1,DIAMOND PENDANT,PN,374,1,1429
1,DIAMOND EARRING,ER,374,1,1903
1,DIAMOND RING,RN,358,1,550
1,DIAMOND PENDANT,PN,396,1,1471
1,DIAMOND PENDANT,PN,396,1,1480
1,DIAMOND PENDANT,PN,369,1,906.01
1,Multi Tourmaline              ,,364,1,90
1,DIAMOND RING,RN,364,1,910
1,DIAMOND RING,RN,382,1,701
1,DIAMOND,PN,389,1,121
1,DIAMOND RING,RN,401,1,948
1,DIAMOND RING,RN,412,1,825
1,DIAMOND RING,RN,412,1,1119
1,DIAMOND RING,RN,412,1,1023
1,DIAMOND RING,RN,412,1,1022
1,DIAMOND RING,RN,412,1,991
1,DIAMOND RING,PN,375,1,91675
1,DIAMOND BRACELET,BT,375,1,15445
1,DIAMOND PENDANT,NK,375,1,21945
1,DIAMOND BRACELET,BR,189,1,3095.24
1,DIAMOND PENDANT,PN,205,1,2095.24
1,DIAMOND ANKLET,AN,212,1,2000
1,DIAMOND RING,RN,228,1,2476.19
1,DIAMOND EARRING,ER,192,1,9000
1,DIAMOND RING,RN,192,1,5714.29
1,DIAMOND RING,RN,192,1,2428.57
1,DIAMOND RING,RN,218,1,3142.86
1,DIAMOND PENDANT,PN,218,1,3904.76
1,GOLD  PENDANT,PN,215,1,5238.1
1,DIAMOND,PN,216,1,3476.19
1,,,196,1,190.48
1,DIAMOND BRACELET,BR,204,1,3333.33
1,DIAMOND PENDANT,PN,207,1,6666.67
1,DIAMOND RING BAN,RN,185,1,2619.05
1,DIAMOND PENDANT,PN,12,-1,-4761.9
1,DIAMOND EARRING,ER,12,-1,-4106.67
1,DIAMOND RING,RN,203,1,9666.67
1,DIAMOND PENDANT,PN,203,1,4476.19
1,DIAMOND RING,RN,13,-1,-2483.81
1,DIAMOND BRACELET,BT,13,-1,-2552.38
1,DIAMOND BRACELET,BT,13,-1,-2857.14
1,DIAMOND EARRING,ER,211,1,8714.29
1,DIAMOND EARRING,ER,223,1,4500
1,DIAMOND RING,RN,11,-1,-1333.33
1,DIAMOND RING,RN,188,1,1333.33
1,DIAMOND PENDANT,PN,190,1,2261.9
1,DIAMOND RING,RN,191,1,1857.14
1,DIAMOND RING,RN,191,1,4428.57
1,DIAMOND EARRING,ER,191,1,4857.14
1,DIAMOND PENDANT,PN,191,1,3142.86
1,DIAMOND RING,RN,193,1,2380.95
1,DIAMOND BRACELET,BT,193,1,6095.24
1,DIAMOND BANGLE,BN,201,1,9333.33
1,DIAMOND EARRING,ER,214,1,5000
1,DIAMOND EARRING,ER,221,1,20952.38
1,DIAMOND EARRING,ER,221,1,2380.95
1,DIAMOND RING,RN,222,1,3571.43
1,DIAMOND EARRING,ER,222,1,904.76
1,DIAMOND ANKLET,AN,225,1,1142.86
1,DIAMOND BANGLE,BN,231,1,6190.48
1,DIAMOND EARRING,ER,230,1,2380.95
1,GOLD EARRING,GE,230,1,952.38
1,DIAMOND EARRING,ER,21,1,10476.19
1,DIAMOND PENDANT,PN,21,1,9428.57
1,DIAMOND RING,RN,21,1,9000
1,GOLD PENDANT WITH PMOP AND MAL,GPN,27,1,1547.62
1,DIA EARRING RND G/H VS 1.01/1.02CT IGI,,10,1,41714.29
1,GOLD NECKLACE,NK,151,1,9608.06
1,DIAMOND NECKLACE,NK,151,1,5769.24
1,DIAMOND PENDANT,PN,151,1,1390.93
1,DIAMOND BANGLE,BN,151,1,7751.04
1,DIAMOND BANGLE,BN,151,1,7872.15
1,DIAMOND RING,RN,151,1,6921.62
1,DIAMOND BANGLE,BN,151,1,7409.73
1,DIAMOND BANGLE,BN,151,1,7516.16
1,DIAMOND BANGLE,BN,151,1,11255.89
1,DIAMOND BANGLE,BN,151,1,3321.35
1,DIAMOND BANGLE,BN,151,1,8088.68
1,GOLD CUFFLINK,CUF,151,1,3849.83
1,GOLD EARRING,ER,151,1,3049.77
1,DIAMOND EARRING,ER,151,1,4363.63
1,GOLD EARRING,ER,151,1,2308.43
1,DIAMOND PENDANT,PN,151,1,1772.61
1,GOLD PENDANT,PN,151,1,1097.33
1,GOLD PENDANT,PN,151,1,1137.7
1,DIAMOND PENDANT,PN,151,1,1735.91
1,DIAMOND RING,RN,151,1,1882.71
1,GOLD RING,RN,151,1,3053.44
1,Multi Tourmaline              ,,151,1,458.75
1,DIAMOND BANGLE,BN,167,1,12918.4
1,DIAMOND,BT,167,1,2007.49
1,DIAMOND PENDANT,PN,167,1,7149.16
1,DIAMOND RING,RN,167,1,3897.54
1,Diamond Ring,,167,1,5240.76
1,DIAMOND RING,RN,167,1,2513.95
1,DIAMOND RING BAN,RN,167,1,1728.57
1,DIAMOND RING,RN,81,1,952.38
1,DIAMOND RING,RN,63,1,15238.1
1,DIAMOND RING,RN,6,-1,-15238.1
1,,,66,2.01,61167.62
1,DIAMOND RING,RN,66,1,1666.67
1,DIAMOND RING,RN,66,1,5737.14
1,DIAMOND BRACELET,BT,72,1,4666.67
1,,,74,0.5,5238.1
1,,,74,0.5,5238.1
1,DIAMOND PENDANT,PN,76,1,12476.19
1,DIAMOND EARRING,,76,1,5523.81
1,DIAMOND RING,RN,76,1,7000
1,DIAMOND EARRING,ER,76,1,11428.57
1,DIAMOND EARRING,ER,76,1,6095.24
1,Diamond Ring,,76,1,10809.52
1,DIAMOND PENDANT,PN,79,1,3004.76
1,PEARL EARRING,ER,79,1,2080.95
1,DIAMOND RING,RN,28,1,2380.95
1,DIAMOND BANGLE,BN,28,1,3047.62
1,DIAMOND RING,RN,67,1,2380.95
1,DIAMOND EARRING,ER,44,1,2857.14
1,DIAMOND PENDANT,PN,44,1,3361.9
1,DIAMOND RING,RN,46,1,5000
1,DIAMOND EARRING,ER,46,1,5476.19
1,DIAMOND ANKLET,AN,53,1,1619.05
1,DIAMOND NECKLACE,NK,53,1,3428.57
1,DIAMOND BANGLE,BN,55,1,28571.43
1,DIAMOND RING,RN,61,1,4285.71
1,DIAMOND RING,RN,64,1,4047.62
1,DIAMOND RING,RN,64,1,6857.14
1,DIAMOND RING,RN,68,1,2380.95
1,DIAMOND RING,RN,228,1,1300
1,DIAMOND ANKLET,AN,229,1,3800
1,DIAMOND JEWELLERY MOUNTING,ER,236,1,5500
1,DIAMOND EARRING,ER,223,1,5000
1,DIAMOND BRACELET,BT,235,1,1600
1,DIAMOND EARRING,ER,234,1,4200
1,DIAMOND RING,RN,83,1,4100
1,DIAMOND PENDANT,PN,83,1,2700
1,DIAMOND BRACELET,BT,83,1,4000
1,DIAMOND EARRING,ER,83,1,6600
1,DIAMOND EARRING,ER,83,1,4950
1,DIAMOND PENDANT,PN,83,1,4100
1,DIAMOND EARRING,ER,83,1,6950
1,DIAMOND CHOKER NECKLACE,NK,92,1,1650
1,DIAMOND RING,RN,92,1,3900
1,DIAMOND EARRING,ER,92,1,2750
1,DIAMOND PENDANT,PN,88,1,1700
1,DIAMOND BRACELET,BR,78,1,1650
1,DIAMOND BRACELET,BT,78,1,1650
1,DIAMOND PENDANT,PN,86,1,1800
1,DIAMOND PENDANT,PN,84,1,5500
1,DIAMOND EARRING,ER,84,1,4600
1,DIAMOND RING,RN,84,1,4200
1,DIAMOND BRACELET,BT,84,1,2800
1,DIAMOND CHOKER NECKLACE,NK,84,1,2250
1,DIAMOND ANKLET,AN,85,1,1900
1,DIAMOND PENDANT,PN,87,1,14500
1,DIAMOND,BN,87,1,12000
1,DIAMOND BANGLE,BN,89,1,11000
1,DIAMOND,BN,1,-1,-12000
1,DIAMOND RING,RN,90,1,3200
1,GOLD NECKLACE,GN,302,1,1476.19
1,DIAMOND PENDANT,PN,278,1,2238.1
1,GOLD PENDANT,PN,278,1,2238.1
1,DIAMOND EARRING,ER,274,1,5047.62
1,Multi Tourmaline              ,,279,1,3000
1,Diamond Pendant,,279,1,2380.95
1,DIAMOND,NK,284,1,4142.86
1,DIAMOND,BN,284,1,3000
1,LMBNG1-7MM,BN,284,1,10190.48
1,LMBNG4-9MM,BN,284,1,20761.9
1,Multi Tourmaline              ,,292,1,142.86
1,Multi Tourmaline              ,,292,1,238.1
1,GOLD NECKLACE,,289,1,3952.38
1,,,293,1,190.48
1,DIAMOND EARRING,ER,294,1,13428.57
1,DIAMOND EARRING,ER,295,1,6514.29
1,DIAMOND PENDANT,PN,295,1,3961.9
1,Multi Tourmaline              ,,306,1,952.38
1,DIAMOND BANGLE,BN,309,1,14857.14
1,DIAMOND BANGLE,BN,309,1,8571.43
1,DIAMOND ANKLET,AN,309,1,3101.9
1,DIAMOND PENDANT,PN,9,-1,-2961.69
1,DIAMOND RING,RN,176,1,1038.61
1,DIAMOND RING,RN,176,1,3438.79
1,DIAMOND PENDANT,PN,176,1,1442.31
1,DIAMOND PENDANT,PN,176,1,1159.72
1,DIAMOND PENDANT,PN,176,1,1401.94
1,DIAMOND PENDANT,PN,176,1,8650.19
1,DIAMOND PENDANT,PN,176,1,884.47
1,DIAMOND RING,RN,176,1,1123.02
1,DIAMOND RING,RN,176,1,2433.21
1,DIAMOND RING,RN,176,1,1119.35
1,DIAMOND RING,RN,176,1,1302.85
1,DIAMOND RING,RN,176,1,1622.14
1,DIAMOND RING,RN,176,1,1401.94
1,DIAMOND RING,ER,176,1,1390.93
1,DIAMOND RING,RN,176,1,825.75
1,DIAMOND EARRING,ER,176,1,2069.88
1,DIAMOND EARRING,ER,176,1,2488.26
1,DIAMOND EARRING,ER,176,1,1236.79
1,DIAMOND EARRING,RN,176,1,333.97
1,DIAMOND PENDANT,PN,176,1,1534.06
1,DIAMOND PENDANT,PN,176,1,1244.13
1,DIAMOND PENDANT,PN,176,1,1240.46
1,DIAMOND RING,RN,176,1,1343.22
1,DIAMOND PENDANT,PN,176,1,1431.3
1,DIAMOND PENDANT,PN,176,1,1405.61
1,DIAMOND PENDANT,PN,176,1,1879.04
1,DIAMOND PENDANT,PN,176,1,1460.66
1,DIAMOND PENDANT,PN,176,1,1460.66
1,DIAMOND PENDANT,PN,176,1,1420.29
1,DIAMOND PENDANT,PN,176,1,1203.76
1,DIAMOND PENDANT,PN,178,1,1349
1,DIAMOND RING,RN,178,1,970
1,DIAMOND PENDANT,PN,178,1,1777
1,DIAMOND PENDANT,PN,178,1,1775
1,DIAMOND PENDANT,PN,178,1,2575
1,DIAMOND PENDANT,PN,178,1,2354
1,DIAMOND PENDANT,PN,178,1,2751
1,DIAMOND RING,RN,178,1,1189
1,DIAMOND RING,RN,178,1,1375
1,DIAMOND RING,RN,178,1,1409
1,DIAMOND RING,RN,178,1,1404
1,DIAMOND RING,RN,178,1,1077
1,DIAMOND RING,RN,178,1,2072
1,DIAMOND BANGLE,BN,178,1,1179
1,DIAMOND BANGLE,BN,178,1,1195
1,DIAMOND EARRING,ER,178,1,1745
1,DIAMOND EARRING,ER,178,1,2362
1,DIAMOND EARRING,ER,178,1,1432
1,DIAMOND EARRING,ER,178,1,2075
1,DIAMOND EARRING,ER,178,1,1457
1,DIAMOND NECKLACE,NK,178,1,1977
1,DIAMOND EARRING,ER,178,1,2800
1,DIAMOND EARRING,ER,178,1,1060
1,DIAMOND EARRING,ER,178,1,1537
1,DIAMOND RING,RN,178,1,953
1,DIAMOND RING,RN,178,1,983
1,DIAMOND NECKLACE,NK,178,1,1755
1,DIAMOND EARRING,ER,178,1,2753
1,DIAMOND RING,RN,178,1,1402
1,DIAMOND EARRING,ER,178,1,2158
1,DIAMOND EARRING,ER,178,1,1981
1,DIAMOND PENDANT,PN,178,1,2275
1,DIAMOND RING,RN,178,1,1114
1,DIAMOND EARRING,ER,230,1,5019.05
1,DIAMOND PENDANT,PN,230,1,4028.57
1,DIAMOND BRACELET,BR,259,1,3190.48
1,DIAMOND BRACELET,BR,259,1,3190.48
1,DIAMOND ANKLET,AN,259,1,1857.14
1,DIAMOND BRACELET,BR,259,1,3142.86
1,DIAMOND EARRING,ER,231,1,2000
1,DIAMOND EARRING,ER,231,1,1571.43
1,GOLD EARRING,ER,267,1,380.95
1,DIAMOND RING,RN,226,1,3809.52
1,DIAMOND PENDANT,PN,245,1,1571.43
1,DIAMOND ANKLET,AN,245,1,2023.81
1,DIAMOND CHOKER NECKLACE,NK,245,1,2547.62
1,DIAMOND EARRING,ER,245,1,1476.19
1,DIAMOND RING,RN,257,1,4619.05
1,DIAMOND RING,RN,257,1,3428.57
1,DIAMOND PENDANT,PN,266,1,2619.05
1,DIAMOND RING,RN,277,1,3142.86
1,DIAMOND EARRING,ER,279,1,16190.48
1,GOLD EARRING,,285,1,285.71
1,DIAMOND PENDANT,PN,12,-1,-3952.38
1,DIAMOND PENDANT,PN,225,1,4952.38
1,DIAMOND,NK,95,1,71428.57
1,DIAMOND ANKLET,AN,10,1,1904.76
1,GOLD BRACELET WITH COLOR STONE AND PEARL,BT,64,1,2561.9
1,DIAMOND BRACELET,BT,65,1,3333.33
1,DIAMOND BRACELET,BT,6,-1,-3333.33
1,DIAMOND BRACELET,BT,7,-1,-3333.33
1,DIAMOND BRACELET,BT,62,1,3333.33
1,DIAMOND RING,RN,26,1,3504.76
1,DIAMOND EARRING,ER,26,1,4876.19
1,DIAMOND PENDANT,PN,26,1,4952.38
1,,,19,1,809.52
1,DIAMOND NECKLACE,NK,15,1,16457.14
1,DIAMOND NECKLACE,NK,15,1,16876.19
1,DIAMOND RING,RN,29,1,3809.52
1,DIAMOND BRACELET,BT,5,1,2047.62
1,DIAMOND RING,RN,5,1,1190.48
1,DIAMOND BRACELET,BT,4,1,12857.14
1,DIAMOND NECKLACE,NK,6,1,43809.52
1,DIAMOND RING,RN,31,1,8809.52
1,DIAMOND,PN,44,1,1809.52
1,DIAMOND ANKLET,AN,44,1,1619.05
1,DIAMOND CHOKER NECKLACE,NK,44,1,4523.81
1,DIAMOND BRACELET,BT,52,1,3714.29
1,DIAMOND RING,RN,52,1,1904.76
1,Multi Tourmaline              ,,46,1,190.48
1,,,40,1,95.24
1,DIAMOND RING,RN,40,1,857.14
1,DIAMOND RING,RN,43,1,4285.71
1,DIAMOND EARRING,ER,48,1,2380.95
1,DIAMOND RING,RN,50,1,8190.48
1,DIAMOND EARRING,,50,1,3238.1
1,DIAMOND NECKLACE,NK,54,1,31238.1
1,CHOKER NECKLACE,NK,54,1,6380.95
1,DIAMOND RING,RN,54,1,5523.81
1,DIAMOND EARRING,ER,54,1,27209.52
1,DIAMOND BANGLE,BN,54,1,4761.9
1,DIAMOND RING,RN,54,1,2904.76
1,DIAMOND,BN,54,1,4761.9
1,DIAMOND NECKLACE,NK,54,1,10285.71
1,DIAMOND RING,RN,54,1,2571.43
1,DIAMOND RING,RN,54,1,3457.14
1,DIAMOND BANGLE,BN,54,1,17095.24
1,DIAMOND PENDANT,PN,68,1,2142.86
1,DIAMOND PALM RING,RN,69,1,23809.52
1,DIAMOND NECKLACE,NK,73,1,50476.19
1,DIAMOND BRACELET,,73,1,36190.48
1,DIAMOND EARRING,ER,70,1,2500
1,DIAMOND EARRING,ER,71,1,10428.57
1,DIAMOND EARRING,ER,100,1,2857.14
1,DIAMOND,NK,100,1,1047.62
1,DIAMOND BRACELET,BT,97,1,2380.95
1,DIAMOND RING,RN,106,1,4523.81
1,DIAMOND BRACELET,BT,106,1,9761.9
1,DIAMOND CHOKER NECKLACE,NK,79,1,2380.95
1,DIAMOND EARRING,ER,76,1,571.43
1,DIAMOND BRACELET,BT,78,1,1609.52
1,DIAMOND RING,RN,78,1,1295.24
1,DIAMOND BRACELET,BT,80,1,1857.14
1,DIAMOND RING,RN,82,1,16000
1,DIAMOND RING,RN,84,1,3333.33
1,,,86,1,190.48
1,GOLD BRACELET WITH COLOUR STONE,GBT,85,1,1476.19
1,DIAMOND,BN,87,1,2100
1,DIAMOND,BN,87,1,1757.14
1,DIAMOND PENDANT,PN,87,1,1857.14
1,Diamond Bracelet,,88,1,159.05
1,DIAMOND RING,RN,89,1,3809.52
1,DIAMOND RING,RN,91,1,1666.67
1,DIAMOND RING,RN,91,1,2714.29
1,DIAMOND PENDANT,PN,95,1,2000
1,DIAMOND RING,RN,98,1,9333.33
1,DIAMOND RING,RN,99,1,5428.57
1,DIAMOND EARRING,ER,101,1,1457.14
1,DIAMOND,BN,104,1,1809.52
1,GOLD EARRING WITH COLOUR STONE,ER,104,1,1409.52
1,DIAMOND EARRING,ER,104,1,1523.81
1,DIAMOND RING,RN,107,1,3971.43
1,DIAMOND PENDANT,PN,107,1,2790.48
1,DIAMOND RING,RN,107,1,3809.52
1,DIAMOND EARRING,ER,107,1,4666.67
1,DIAMOND EARRING,ER,109,1,4285.71
1,DIAMOND RING,RN,113,1,3238.1
1,DIAMOND PENDANT,PN,114,1,1457.14
1,DIAMOND,PN,114,1,3142.86
1,DIAMOND EARRING,ER,115,1,2095.24
1,Diamond Bracelet,,388,1,927.62
1,DIAMOND RING,RN,385,1,30476.19
1,DIAMOND EARRING,ER,385,1,26666.67
1,DIAMOND RING,RN,393,1,13038.1
1,DIAMOND RING,RN,397,1,6238.1
1,DIAMOND RING,RN,413,1,24761.9
1,DIAMOND RING,RN,221,1,7323.81
1,DIAMOND EARRING,ER,297,1,1476.19
1,DIAMOND RING,RN,305,1,5904.76
1,DIAMOND RING,RN,21,-1,-5904.76
1,DIAMOND PENDANT,PN,335,1,3190.48
1,DIAMOND RING,RN,20,-1,-2133.33
1,DIAMOND RING,RN,304,1,3800
1,DIAMOND NECKLACE,NK,316,1,46666.67
1,DIAMOND PENDANT,PN,331,1,1780.95
1,DIAMOND PENDANT,PN,331,1,2190.48
1,DIAMOND RING,RN,331,1,3266.67
1,DIAMOND RING,RN,331,1,2809.52
1,DIAMOND EARRING,ER,331,1,3571.43
1,DIAMOND EARRING,ER,331,1,4000
1,DIAMOND BRACELET,BT,112,1,2500
1,DIAMOND PENDANT,PN,125,1,1650
1,DIAMOND PENDANT,PN,115,1,1850
1,DIAMOND PENDANT,PN,122,1,1700
1,DIAMOND EARRING,ER,90,1,2200
1,DIAMOND PENDANT,PN,91,1,1700
1,DIAMOND PENDANT,PN,91,1,1700
1,DIAMOND PENDANT,PN,98,1,1700
1,DIAMOND PENDANT,PN,98,1,1700
1,DIAMOND RING,RN,121,1,8000
1,DIAMOND EARRING,ER,6,-1,-7800
1,DIAMOND EARRING,ER,101,1,6600
1,DIAMOND BANGLE,BN,89,1,14500
1,DIAMOND RING,RN,92,1,3000
1,DIAMOND RING,RN,94,1,3200
1,DIAMOND RING,RN,96,1,4500
1,DIAMOND BRACELET,BT,97,1,3150
1,DIAMOND EARRING,ER,97,1,3850
1,DIAMOND EARRING,ER,99,1,1900
1,DIAMOND EARRING,ER,100,1,1650
1,Diamond Ring,,104,1,5800
1,DIAMOND EARRING,ER,105,1,3100
1,DIAMOND BRACELET,BR,106,1,1600
1,DIAMOND RING,RN,107,1,3750
1,DIAMOND BRACELET,BT,107,1,2300
1,DIAMOND RING,RN,109,1,4300
1,DIAMOND RING,RN,109,1,3500
1,DIAMOND PENDANT,PN,109,1,1700
1,DIAMOND RING,RN,111,1,6500
1,DIAMOND EARRING,ER,110,1,5500
1,DIAMOND EARRING,ER,113,1,8800
1,DIAMOND RING,RN,114,1,7400
1,DIAMOND PENDANT,PN,116,1,1800
1,DIAMOND EARRING,ER,118,1,8500
1,DIAMOND PENDANT,PN,119,1,1650
1,DIAMOND PENDANT,PN,120,1,1650
1,DIAMOND BRACELET,BT,126,1,2400
1,DIAMOND CHOKER NECKLACE,NK,127,1,4600
1,DIAMOND BRACELET,BR,275,1,2857.14
1,DIAMOND BRACELET,BT,275,1,4428.57
1,DIAMOND RING,RN,283,1,2000
1,,,283,1,666.67
1,DIAMOND NECKLACE,NK,253,1,15476.19
1,GOLD  EARRING,ER,253,1,2619.05
1,DIAMOND BRACELET,BR,254,1,3523.81
1,DIAMOND BRACELET,BR,257,1,2857.14
1,DIAMOND BRACELET,BT,258,1,2271.43
1,DIAMOND BRACELET,BT,258,1,2490.48
1,DIAMOND BRACELET,BT,244,1,1809.52
1,DIAMOND PENDANT,PN,246,1,1809.52
1,DIAMOND RING,RN,250,1,1904.76
1,,,259,1,166.67
1,DIAMOND RING,RN,270,1,4761.9
1,DIAMOND BRACELET,BT,271,1,4285.71
1,DIAMOND,RN,277,1,23809.52
1,DIAMOND EARRING,ER,280,1,6190.48
1,DIAMOND EARRING,ER,285,1,7523.81
1,DIAMOND RING,RN,285,1,4380.95
1,DIAMOND PENDANT,PN,285,1,4476.19
1,DIAMOND RING,RN,75,1,6666.67
1,DIAMOND RING,RN,76,1,17619.05
1,DIAMOND EARRING,ER,77,1,28571.43
1,DIAMOND EARRING,REP,78,1,19047.62
1,DIAMOND EARRING,ER,79,1,10500
1,DIAMOND PENDANT,PN,79,1,6300
1,DIAMOND,RN,79,1,9490.9
1,DIAMOND RING,RN,79,1,7200
1,DIAMOND RING,RN,79,1,4604.33
1,DIAMOND PENDANT,PN,80,1,3421.52
1,DIAMOND EARRING,ER,80,1,5979.84
1,DIAMOND RING,RN,81,1,6666.67
1,DIAMOND,BN,83,1,6857.14
1,DIAMOND CHOKER NECKLACE,NK,6,1,4761.9
1,DIAMOND,PN,15,1,1619.05
1,DIAMOND,PN,15,1,2190.48
1,DIAMOND RING,RN,15,1,2714.29
1,DIAMOND RING,RN,15,1,1761.9
1,DIAMOND BRACELET,BT,16,1,1447.62
1,DIAMOND EARRING,ER,7,1,19142.86
1,DIAMOND EARRING,ER,7,1,6476.19
1,DIAMOND EARRING,ER,7,1,1123.81
1,DIAMOND RING,RN,1,1,4095.24
1,DIAMOND,RN,2,1,4476.19
1,DIAMOND EARRING,REP,4,1,28571.43
1,DIAMOND ANKLET,AN,5,1,1904.76
1,DIAMOND RING,RN,13,1,3000
1,DIAMOND RING,RN,13,1,3000
1,DIAMOND RING,RN,13,1,3523.81
1,DIAMOND RING,RN,13,1,3000
1,Diamond Earring,,9,1,2000
1,DIAMOND,PN,10,1,2857.14
1,DIAMOND ANKLET,AN,14,1,1495.24
1,DIAMOND ANKLET,AN,14,1,1895.24
1,DIAMOND PENDANT,PN,18,1,5333.33
1,DIAMOND RING,RN,19,1,2380.95
1,DIAMOND RING,RN,194,1,3485.71
1,,,218,1,142.86
1,DIAMOND RING,RN,193,1,7619.05
1,DIAMOND EARRING,ER,195,1,2952.38
1,DIAMOND EARRING,ER,198,1,7619.05
1,DIAMOND RING,RN,198,1,4761.9
1,DIAMOND PENDANT,PN,198,1,3809.52
1,DIAMOND RING,RN,199,1,3571.43
1,DIAMOND RING,RN,199,1,5952.38
1,DIAMOND EARRING,ER,201,1,2809.52
1,DIAMOND NECKLACE,NK,207,1,1428.57
1,DIAMOND PENDANT,PN,210,1,2476.19
1,DIAMOND BRACELET,BT,211,1,2142.86
1,DIAMOND RING,RN,211,1,2142.86
1,,,216,1,95.24
1,DIAMOND RING,RN,214,1,8809.52
1,DIAMOND RING,RN,215,1,6666.67
1,,,221,1,142.86
1,DIAMOND,RN,224,1,28000
1,DIAMOND,RN,224,1,22285.71
1,DIAMOND BRACELET,BR,232,1,3047.62
1,DIAMOND PENDANT,PN,233,1,4761.9
1,DIAMOND RING,,226,1,3142.86
1,DIAMOND RING,,226,1,1619.05
1,DIAMOND RING,RN,225,1,2380.95
1,DIAMOND EARRING,ER,211,1,5714.29
1,DIAMOND PENDANT,PN,212,1,4714.29
1,DIAMOND EARRING,ER,244,1,6190.48
1,DIAMOND,ER,224,1,6190.48
1,DIAMOND EARRING,,207,1,5904.76
1,DIAMOND RING,RN,207,1,4552.38
1,DIAMOND RING,RN,210,1,3333.33
1,DIAMOND PENDANT,PN,230,1,3809.52
1,DIAMOND RING,RN,230,1,4285.71
